_source_file_id,_source_line_number,_source_path,row_id,lesson_id,start_time,end_time,transcript_text,slide_title,visible_text,visual_focus,presenter_action,expression,gaze,prosody_label,confidence,review_flag
SRC00344,16,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,TRI_00000015,L0001,00:00:25.200,00:00:26.720,[已脱敏_仅保留高层词族:sensitive_adult_or_health_risk; 原文细节未复制; review_gate=professional_review_required],ocr_unavailable_pending_review,ocr_unavailable_need_manual_review,scene_no_presenter_detected,slide_or_scene_no_presenter_detected,no_face_detected,no_face_detected,normal_explain,low,待复核_visual_nearest_sample
SRC00344,17,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,TRI_00000016,L0001,00:00:26.720,00:00:28.480,提升我们自身的愉悦度,ocr_unavailable_pending_review,ocr_unavailable_need_manual_review,scene_no_presenter_detected,slide_or_scene_no_presenter_detected,no_face_detected,no_face_detected,normal_explain,low,待复核_visual_nearest_sample
SRC00344,18,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,TRI_00000017,L0001,00:00:28.480,00:00:29.480,为此的话,ocr_unavailable_pending_review,ocr_unavailable_need_manual_review,scene_no_presenter_detected,slide_or_scene_no_presenter_detected,no_face_detected,no_face_detected,normal_explain,low,待复核_visual_nearest_sample
SRC00344,19,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,TRI_00000018,L0001,00:00:29.480,00:00:30.640,也是在国内外,ocr_unavailable_pending_review,ocr_unavailable_need_manual_review,scene_no_presenter_detected,slide_or_scene_no_presenter_detected,no_face_detected,no_face_detected,normal_explain,low,待复核_visual_nearest_sample
SRC00344,20,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,TRI_00000019,L0001,00:00:30.640,00:00:32.120,参加了非常多的课程,ocr_unavailable_pending_review,ocr_unavailable_need_manual_review,scene_no_presenter_detected,slide_or_scene_no_presenter_detected,no_face_detected,no_face_detected,normal_explain,low,待复核_visual_nearest_sample
SRC00344,21,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,TRI_00000020,L0001,00:00:32.120,00:00:33.600,也跟我们的很多学员分享了,ocr_unavailable_pending_review,ocr_unavailable_need_manual_review,scene_no_presenter_detected,slide_or_scene_no_presenter_detected,no_face_detected,no_face_detected,normal_explain,low,待复核_visual_nearest_sample
SRC00344,22,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,TRI_00000021,L0001,00:00:33.600,00:00:35.160,非常多好用的技巧,ocr_unavailable_pending_review,ocr_unavailable_need_manual_review,scene_no_presenter_detected,slide_or_scene_no_presenter_detected,no_face_detected,no_face_detected,normal_explain,low,待复核_visual_nearest_sample
SRC00344,23,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,TRI_00000022,L0001,00:00:35.160,00:00:36.840,[已脱敏_仅保留高层词族:adult_intimacy_risk; 原文细节未复制; review_gate=professional_review_required],ocr_unavailable_pending_review,ocr_unavailable_need_manual_review,scene_no_presenter_detected,slide_or_scene_no_presenter_detected,no_face_detected,no_face_detected,normal_explain,low,待复核_visual_nearest_sample
SRC00344,24,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,TRI_00000023,L0001,00:00:36.840,00:00:38.160,我们所有的姐妹们,ocr_unavailable_pending_review,ocr_unavailable_need_manual_review,scene_no_presenter_detected,slide_or_scene_no_presenter_detected,no_face_detected,no_face_detected,normal_explain,low,待复核_visual_nearest_sample
SRC00344,25,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,TRI_00000024,L0001,00:00:38.160,00:00:39.800,都会觉得惊呼,ocr_unavailable_pending_review,ocr_unavailable_need_manual_review,scene_no_presenter_detected,slide_or_scene_no_presenter_detected,no_face_detected,no_face_detected,normal_explain,low,待复核_visual_nearest_sample
SRC00344,26,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,TRI_00000025,L0001,00:00:39.800,00:00:42.800,哇 原来这才叫真正的做,ocr_unavailable_pending_review,ocr_unavailable_need_manual_review,scene_no_presenter_detected,slide_or_scene_no_presenter_detected,no_face_detected,no_face_detected,normal_explain,low,待复核_visual_nearest_sample
SRC00344,27,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,TRI_00000026,L0001,00:00:42.800,00:00:43.720,哎呀,ocr_unavailable_pending_review,ocr_unavailable_need_manual_review,scene_no_presenter_detected,slide_or_scene_no_presenter_detected,no_face_detected,no_face_detected,normal_explain,low,待复核_visual_nearest_sample
SRC00344,28,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,TRI_00000027,L0001,00:00:43.720,00:00:45.200,以前觉得自己,ocr_unavailable_pending_review,ocr_unavailable_need_manual_review,scene_no_presenter_detected,slide_or_scene_no_presenter_detected,no_face_detected,no_face_detected,normal_explain,low,待复核_visual_nearest_sample
SRC00344,29,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,TRI_00000028,L0001,00:00:45.200,00:00:48.000,都只是完成那个基本的反指动作,ocr_unavailable_pending_review,ocr_unavailable_need_manual_review,scene_no_presenter_detected,slide_or_scene_no_presenter_detected,no_face_detected,no_face_detected,normal_explain,low,待复核_visual_nearest_sample
SRC00344,30,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,TRI_00000029,L0001,00:00:48.000,00:00:49.440,就很多人可能,ocr_unavailable_pending_review,ocr_unavailable_need_manual_review,scene_no_presenter_detected,slide_or_scene_no_presenter_detected,no_face_detected,no_face_detected,normal_explain,low,待复核_visual_nearest_sample
SRC00344,31,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,TRI_00000030,L0001,00:00:49.440,00:00:51.640,[已脱敏_仅保留高层词族:adult_intimacy_risk; 原文细节未复制; review_gate=professional_review_required],ocr_unavailable_pending_review,ocr_unavailable_need_manual_review,scene_no_presenter_detected,slide_or_scene_no_presenter_detected,no_face_detected,no_face_detected,normal_explain,low,待复核_visual_nearest_sample
SRC00344,32,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,TRI_00000031,L0001,00:00:51.640,00:00:53.920,从头到尾就已经结束了一生,ocr_unavailable_pending_review,ocr_unavailable_need_manual_review,scene_no_presenter_detected,slide_or_scene_no_presenter_detected,no_face_detected,no_face_detected,normal_explain,low,待复核_visual_nearest_sample
SRC00344,33,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,TRI_00000032,L0001,00:00:53.920,00:00:55.280,[已脱敏_仅保留高层词族:adult_intimacy_risk; 原文细节未复制; review_gate=professional_review_required],ocr_unavailable_pending_review,ocr_unavailable_need_manual_review,scene_no_presenter_detected,slide_or_scene_no_presenter_detected,no_face_detected,no_face_detected,normal_explain,low,待复核_visual_nearest_sample
SRC00344,34,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,TRI_00000033,L0001,00:00:55.280,00:00:56.640,还有那么多的技巧,ocr_unavailable_pending_review,ocr_unavailable_need_manual_review,scene_no_presenter_detected,slide_or_scene_no_presenter_detected,no_face_detected,no_face_detected,normal_explain,low,待复核_visual_nearest_sample
SRC00344,35,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,TRI_00000034,L0001,00:00:56.640,00:00:57.760,所以这个系列课程,ocr_unavailable_pending_review,ocr_unavailable_need_manual_review,scene_no_presenter_detected,slide_or_scene_no_presenter_detected,no_face_detected,no_face_detected,conclusion_summary,low,待复核_visual_nearest_sample
SRC00344,36,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,TRI_00000035,L0001,00:00:57.760,00:00:59.120,将跟大家去分享,ocr_unavailable_pending_review,ocr_unavailable_need_manual_review,scene_no_presenter_detected,slide_or_scene_no_presenter_detected,no_face_detected,no_face_detected,normal_explain,low,待复核_visual_nearest_sample
SRC00344,37,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,TRI_00000036,L0001,00:00:59.120,00:01:01.080,[已脱敏_仅保留高层词族:adult_intimacy_risk; 原文细节未复制; review_gate=professional_review_required],ocr_unavailable_pending_review,ocr_unavailable_need_manual_review,scene_no_presenter_detected,slide_or_scene_no_presenter_detected,no_face_detected,no_face_detected,normal_explain,low,待复核_visual_nearest_sample
SRC00344,38,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,TRI_00000037,L0001,00:01:01.080,00:01:02.560,我们怎么选择,ocr_unavailable_pending_review,ocr_unavailable_need_manual_review,scene_no_presenter_detected,slide_or_scene_no_presenter_detected,no_face_detected,no_face_detected,question_prompt,low,待复核_visual_nearest_sample
SRC00344,39,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,TRI_00000038,L0001,00:01:02.560,00:01:04.040,[已脱敏_仅保留高层词族:adult_intimacy_risk; 原文细节未复制; review_gate=professional_review_required],ocr_unavailable_pending_review,ocr_unavailable_need_manual_review,scene_no_presenter_detected,slide_or_scene_no_presenter_detected,no_face_detected,no_face_detected,normal_explain,low,待复核_visual_nearest_sample
SRC00344,40,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,TRI_00000039,L0001,00:01:04.040,00:01:06.240,[已脱敏_仅保留高层词族:adult_intimacy_risk; 原文细节未复制; review_gate=professional_review_required],ocr_unavailable_pending_review,ocr_unavailable_need_manual_review,scene_no_presenter_detected,slide_or_scene_no_presenter_detected,no_face_detected,no_face_detected,question_prompt,low,待复核_visual_nearest_sample
SRC00344,41,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,TRI_00000040,L0001,00:01:06.240,00:01:07.440,[已脱敏_仅保留高层词族:adult_intimacy_risk; 原文细节未复制; review_gate=professional_review_required],ocr_unavailable_pending_review,ocr_unavailable_need_manual_review,scene_no_presenter_detected,slide_or_scene_no_presenter_detected,no_face_detected,no_face_detected,question_prompt,low,待复核_visual_nearest_sample
SRC00344,42,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,TRI_00000041,L0001,00:01:07.440,00:01:08.840,来让自己变得更健康,ocr_unavailable_pending_review,ocr_unavailable_need_manual_review,scene_no_presenter_detected,slide_or_scene_no_presenter_detected,no_face_detected,no_face_detected,normal_explain,low,待复核_visual_nearest_sample
SRC00344,43,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,TRI_00000042,L0001,00:01:08.840,00:01:10.640,还有不同内形的人,ocr_unavailable_pending_review,ocr_unavailable_need_manual_review,scene_no_presenter_detected,slide_or_scene_no_presenter_detected,no_face_detected,no_face_detected,normal_explain,low,待复核_visual_nearest_sample
SRC00344,44,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,TRI_00000043,L0001,00:01:10.640,00:01:13.280,[已脱敏_仅保留高层词族:adult_intimacy_risk; 原文细节未复制; review_gate=professional_review_required],ocr_unavailable_pending_review,ocr_unavailable_need_manual_review,scene_no_presenter_detected,slide_or_scene_no_presenter_detected,no_face_detected,no_face_detected,normal_explain,low,待复核_visual_nearest_sample
SRC00344,45,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,TRI_00000044,L0001,00:01:13.280,00:01:14.440,所以姐妹们准备好了,ocr_unavailable_pending_review,ocr_unavailable_need_manual_review,scene_no_presenter_detected,slide_or_scene_no_presenter_detected,no_face_detected,no_face_detected,conclusion_summary,low,待复核_visual_nearest_sample
SRC00344,46,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,TRI_00000045,L0001,00:01:14.440,00:01:17.120,是不是很想要去听今天的课程呢,ocr_unavailable_pending_review,ocr_unavailable_need_manual_review,scene_no_presenter_detected,slide_or_scene_no_presenter_detected,no_face_detected,no_face_detected,question_prompt,low,待复核_visual_nearest_sample
SRC00344,47,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,TRI_00000046,L0001,00:01:17.120,00:01:18.480,那首先我们再说,ocr_unavailable_pending_review,ocr_unavailable_need_manual_review,scene_no_presenter_detected,slide_or_scene_no_presenter_detected,no_face_detected,no_face_detected,normal_explain,low,待复核_visual_nearest_sample
SRC00344,48,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,TRI_00000047,L0001,00:01:18.480,00:01:19.320,[已脱敏_仅保留高层词族:adult_intimacy_risk; 原文细节未复制; review_gate=professional_review_required],ocr_unavailable_pending_review,ocr_unavailable_need_manual_review,scene_no_presenter_detected,slide_or_scene_no_presenter_detected,no_face_detected,no_face_detected,normal_explain,low,待复核_visual_nearest_sample
SRC00344,49,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,TRI_00000048,L0001,00:01:19.320,00:01:20.240,大家一定要知道,ocr_unavailable_pending_review,ocr_unavailable_need_manual_review,scene_no_presenter_detected,point_focus,no_face_detected,no_face_detected,warning_reminder,low,待复核_visual_nearest_sample
SRC00344,50,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,TRI_00000049,L0001,00:01:20.240,00:01:22.720,[已脱敏_仅保留高层词族:adult_intimacy_risk; 原文细节未复制; review_gate=professional_review_required],ocr_unavailable_pending_review,ocr_unavailable_need_manual_review,scene_no_presenter_detected,slide_or_scene_no_presenter_detected,no_face_detected,no_face_detected,question_prompt,low,待复核_visual_nearest_sample
SRC00344,51,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,TRI_00000050,L0001,00:01:22.720,00:01:23.800,很多姐妹们说,ocr_unavailable_pending_review,ocr_unavailable_need_manual_review,scene_no_presenter_detected,slide_or_scene_no_presenter_detected,no_face_detected,no_face_detected,normal_explain,low,待复核_visual_nearest_sample
SRC00344,52,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,TRI_00000051,L0001,00:01:23.800,00:01:24.720,那么麻烦,ocr_unavailable_pending_review,ocr_unavailable_need_manual_review,scene_no_presenter_detected,slide_or_scene_no_presenter_detected,no_face_detected,no_face_detected,normal_explain,low,待复核_visual_nearest_sample
SRC00344,53,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,TRI_00000052,L0001,00:01:24.720,00:01:26.080,一个姿势不就好了吗,ocr_unavailable_pending_review,ocr_unavailable_need_manual_review,scene_no_presenter_detected,slide_or_scene_no_presenter_detected,no_face_detected,no_face_detected,question_prompt,low,待复核_visual_nearest_sample
SRC00344,54,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,TRI_00000053,L0001,00:01:26.080,00:01:27.080,学108招,ocr_unavailable_pending_review,ocr_unavailable_need_manual_review,scene_no_presenter_detected,slide_or_scene_no_presenter_detected,no_face_detected,no_face_detected,normal_explain,low,待复核_visual_nearest_sample
SRC00344,55,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,TRI_00000054,L0001,00:01:27.080,00:01:28.520,不是让你再一次,ocr_unavailable_pending_review,ocr_unavailable_need_manual_review,scene_no_presenter_detected,slide_or_scene_no_presenter_detected,no_face_detected,no_face_detected,normal_explain,low,待复核_visual_nearest_sample
SRC00344,56,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,TRI_00000055,L0001,00:01:28.520,00:01:30.120,把每个动作都做一遍,ocr_unavailable_pending_review,ocr_unavailable_need_manual_review,scene_no_presenter_detected,slide_or_scene_no_presenter_detected,no_face_detected,no_face_detected,normal_explain,low,待复核_visual_nearest_sample
SRC00344,57,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,TRI_00000056,L0001,00:01:30.120,00:01:32.280,我们不是去表演杂技,ocr_unavailable_pending_review,ocr_unavailable_need_manual_review,scene_no_presenter_detected,slide_or_scene_no_presenter_detected,no_face_detected,no_face_detected,normal_explain,low,待复核_visual_nearest_sample
SRC00344,58,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,TRI_00000057,L0001,00:01:32.280,00:01:33.960,我们是为了去寻找到,ocr_unavailable_pending_review,ocr_unavailable_need_manual_review,scene_no_presenter_detected,slide_or_scene_no_presenter_detected,no_face_detected,no_face_detected,normal_explain,low,待复核_visual_nearest_sample
SRC00344,59,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,TRI_00000058,L0001,00:01:33.960,00:01:36.560,最适合自己的那些姿势,ocr_unavailable_pending_review,ocr_unavailable_need_manual_review,scene_no_presenter_detected,slide_or_scene_no_presenter_detected,no_face_detected,no_face_detected,normal_explain,low,待复核_visual_nearest_sample
SRC00344,60,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,TRI_00000059,L0001,00:01:36.560,00:01:38.880,你要找到属于你自己这个角度,ocr_unavailable_pending_review,ocr_unavailable_need_manual_review,scene_no_presenter_detected,slide_or_scene_no_presenter_detected,no_face_detected,no_face_detected,normal_explain,low,待复核_visual_nearest_sample
SRC00344,61,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,TRI_00000060,L0001,00:01:38.880,00:01:39.760,这个姿势这个力度,ocr_unavailable_pending_review,ocr_unavailable_need_manual_review,scene_no_presenter_detected,slide_or_scene_no_presenter_detected,no_face_detected,no_face_detected,normal_explain,low,待复核_visual_nearest_sample
SRC00344,62,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,TRI_00000061,L0001,00:01:39.760,00:01:40.800,嗯刚刚好,ocr_unavailable_pending_review,ocr_unavailable_need_manual_review,scene_no_presenter_detected,slide_or_scene_no_presenter_detected,no_face_detected,no_face_detected,normal_explain,low,待复核_visual_nearest_sample
