_source_file_id,_source_line_number,_source_path,bridge_id,lesson_id,source_time,source_text,bridge_category,risk_level,human_review_needed,source_ref,confidence,content_intent
SRC06157,41,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/live_project_bridge_fields.csv,LPB_00000040,L0001,00:01:06.240,[已脱敏_仅保留高层词族:adult_intimacy_risk; 原文细节未复制; review_gate=professional_review_required],course_to_live_project_field,medium_review_needed,yes,[已脱敏_仅保留高层词族:adult_intimacy_risk; 原文细节未复制; review_gate=professional_review_required],low,question_or_interaction_prompt
SRC06157,42,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/live_project_bridge_fields.csv,LPB_00000041,L0001,00:01:07.440,来让自己变得更健康,course_to_live_project_field,medium_review_needed,yes,[已脱敏_仅保留高层词族:adult_intimacy_risk; 原文细节未复制; review_gate=professional_review_required],low,course_knowledge_explain
SRC06157,43,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/live_project_bridge_fields.csv,LPB_00000042,L0001,00:01:08.840,还有不同内形的人,course_to_live_project_field,medium_review_needed,yes,[已脱敏_仅保留高层词族:adult_intimacy_risk; 原文细节未复制; review_gate=professional_review_required],low,course_knowledge_explain
SRC06157,44,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/live_project_bridge_fields.csv,LPB_00000043,L0001,00:01:10.640,[已脱敏_仅保留高层词族:adult_intimacy_risk; 原文细节未复制; review_gate=professional_review_required],course_to_live_project_field,medium_review_needed,yes,[已脱敏_仅保留高层词族:adult_intimacy_risk; 原文细节未复制; review_gate=professional_review_required],low,course_knowledge_explain
SRC06157,45,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/live_project_bridge_fields.csv,LPB_00000044,L0001,00:01:13.280,所以姐妹们准备好了,course_to_live_project_field,medium_review_needed,yes,[已脱敏_仅保留高层词族:adult_intimacy_risk; 原文细节未复制; review_gate=professional_review_required],low,summary_or_conclusion
SRC06157,46,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/live_project_bridge_fields.csv,LPB_00000045,L0001,00:01:14.440,是不是很想要去听今天的课程呢,course_to_live_project_field,medium_review_needed,yes,[已脱敏_仅保留高层词族:adult_intimacy_risk; 原文细节未复制; review_gate=professional_review_required],low,question_or_interaction_prompt
SRC06157,47,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/live_project_bridge_fields.csv,LPB_00000046,L0001,00:01:17.120,那首先我们再说,course_to_live_project_field,medium_review_needed,yes,[已脱敏_仅保留高层词族:adult_intimacy_risk; 原文细节未复制; review_gate=professional_review_required],low,course_knowledge_explain
SRC06157,48,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/live_project_bridge_fields.csv,LPB_00000047,L0001,00:01:18.480,[已脱敏_仅保留高层词族:adult_intimacy_risk; 原文细节未复制; review_gate=professional_review_required],course_to_live_project_field,medium_review_needed,yes,[已脱敏_仅保留高层词族:adult_intimacy_risk; 原文细节未复制; review_gate=professional_review_required],low,course_knowledge_explain
SRC06157,49,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/live_project_bridge_fields.csv,LPB_00000048,L0001,00:01:19.320,大家一定要知道,course_to_live_project_field,medium_review_needed,yes,[已脱敏_仅保留高层词族:adult_intimacy_risk; 原文细节未复制; review_gate=professional_review_required],low,keypoint_or_risk_reminder
SRC06157,50,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/live_project_bridge_fields.csv,LPB_00000049,L0001,00:01:20.240,[已脱敏_仅保留高层词族:adult_intimacy_risk; 原文细节未复制; review_gate=professional_review_required],course_to_live_project_field,medium_review_needed,yes,[已脱敏_仅保留高层词族:adult_intimacy_risk; 原文细节未复制; review_gate=professional_review_required],low,question_or_interaction_prompt
SRC06157,51,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/live_project_bridge_fields.csv,LPB_00000050,L0001,00:01:22.720,很多姐妹们说,course_to_live_project_field,medium_review_needed,yes,[已脱敏_仅保留高层词族:adult_intimacy_risk; 原文细节未复制; review_gate=professional_review_required],low,course_knowledge_explain
SRC06157,52,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/live_project_bridge_fields.csv,LPB_00000051,L0001,00:01:23.800,那么麻烦,course_to_live_project_field,medium_review_needed,yes,[已脱敏_仅保留高层词族:adult_intimacy_risk; 原文细节未复制; review_gate=professional_review_required],low,course_knowledge_explain
SRC06157,53,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/live_project_bridge_fields.csv,LPB_00000052,L0001,00:01:24.720,一个姿势不就好了吗,course_to_live_project_field,medium_review_needed,yes,[已脱敏_仅保留高层词族:adult_intimacy_risk; 原文细节未复制; review_gate=professional_review_required],low,question_or_interaction_prompt
SRC06157,54,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/live_project_bridge_fields.csv,LPB_00000053,L0001,00:01:26.080,学108招,course_to_live_project_field,medium_review_needed,yes,[已脱敏_仅保留高层词族:adult_intimacy_risk; 原文细节未复制; review_gate=professional_review_required],low,course_knowledge_explain
SRC06157,55,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/live_project_bridge_fields.csv,LPB_00000054,L0001,00:01:27.080,不是让你再一次,course_to_live_project_field,medium_review_needed,yes,[已脱敏_仅保留高层词族:adult_intimacy_risk; 原文细节未复制; review_gate=professional_review_required],low,course_knowledge_explain
SRC06157,56,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/live_project_bridge_fields.csv,LPB_00000055,L0001,00:01:28.520,把每个动作都做一遍,course_to_live_project_field,medium_review_needed,yes,[已脱敏_仅保留高层词族:adult_intimacy_risk; 原文细节未复制; review_gate=professional_review_required],low,course_knowledge_explain
SRC06157,57,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/live_project_bridge_fields.csv,LPB_00000056,L0001,00:01:30.120,我们不是去表演杂技,course_to_live_project_field,medium_review_needed,yes,[已脱敏_仅保留高层词族:adult_intimacy_risk; 原文细节未复制; review_gate=professional_review_required],low,course_knowledge_explain
SRC06157,58,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/live_project_bridge_fields.csv,LPB_00000057,L0001,00:01:32.280,我们是为了去寻找到,course_to_live_project_field,medium_review_needed,yes,[已脱敏_仅保留高层词族:adult_intimacy_risk; 原文细节未复制; review_gate=professional_review_required],low,course_knowledge_explain
SRC06157,59,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/live_project_bridge_fields.csv,LPB_00000058,L0001,00:01:33.960,最适合自己的那些姿势,course_to_live_project_field,medium_review_needed,yes,[已脱敏_仅保留高层词族:adult_intimacy_risk; 原文细节未复制; review_gate=professional_review_required],low,course_knowledge_explain
SRC06157,60,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/live_project_bridge_fields.csv,LPB_00000059,L0001,00:01:36.560,你要找到属于你自己这个角度,course_to_live_project_field,medium_review_needed,yes,[已脱敏_仅保留高层词族:adult_intimacy_risk; 原文细节未复制; review_gate=professional_review_required],low,course_knowledge_explain
SRC06157,61,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/live_project_bridge_fields.csv,LPB_00000060,L0001,00:01:38.880,这个姿势这个力度,course_to_live_project_field,medium_review_needed,yes,[已脱敏_仅保留高层词族:adult_intimacy_risk; 原文细节未复制; review_gate=professional_review_required],low,course_knowledge_explain
SRC06157,62,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/live_project_bridge_fields.csv,LPB_00000061,L0001,00:01:39.760,嗯刚刚好,course_to_live_project_field,medium_review_needed,yes,[已脱敏_仅保留高层词族:adult_intimacy_risk; 原文细节未复制; review_gate=professional_review_required],low,course_knowledge_explain
SRC06157,63,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/live_project_bridge_fields.csv,LPB_00000062,L0001,00:01:40.800,那就是最适合你的,course_to_live_project_field,medium_review_needed,yes,[已脱敏_仅保留高层词族:adult_intimacy_risk; 原文细节未复制; review_gate=professional_review_required],low,course_knowledge_explain
SRC06157,64,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/live_project_bridge_fields.csv,LPB_00000063,L0001,00:01:42.200,而且的话呢,course_to_live_project_field,medium_review_needed,yes,[已脱敏_仅保留高层词族:adult_intimacy_risk; 原文细节未复制; review_gate=professional_review_required],low,course_knowledge_explain
SRC06157,65,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/live_project_bridge_fields.csv,LPB_00000064,L0001,00:01:42.880,我们要在持续不断的一个姿势下,course_to_live_project_field,medium_review_needed,yes,[已脱敏_仅保留高层词族:adult_intimacy_risk; 原文细节未复制; review_gate=professional_review_required],low,course_knowledge_explain
SRC06157,66,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/live_project_bridge_fields.csv,LPB_00000065,L0001,00:01:45.360,你才会被充分的激活,course_to_live_project_field,medium_review_needed,yes,[已脱敏_仅保留高层词族:adult_intimacy_risk; 原文细节未复制; review_gate=professional_review_required],low,course_knowledge_explain
SRC06157,67,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/live_project_bridge_fields.csv,LPB_00000066,L0001,00:01:47.240,所以我们学很多招数,course_to_live_project_field,medium_review_needed,yes,[已脱敏_仅保留高层词族:adult_intimacy_risk; 原文细节未复制; review_gate=professional_review_required],low,summary_or_conclusion
SRC06157,68,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/live_project_bridge_fields.csv,LPB_00000067,L0001,00:01:48.680,并不代表我们一次,course_to_live_project_field,medium_review_needed,yes,[已脱敏_仅保留高层词族:adult_intimacy_risk; 原文细节未复制; review_gate=professional_review_required],low,course_knowledge_explain
SRC06157,69,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/live_project_bridge_fields.csv,LPB_00000068,L0001,00:01:49.800,就要用很多招数,course_to_live_project_field,medium_review_needed,yes,[已脱敏_仅保留高层词族:adult_intimacy_risk; 原文细节未复制; review_gate=professional_review_required],low,course_knowledge_explain
SRC06157,70,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/live_project_bridge_fields.csv,LPB_00000069,L0001,00:01:51.000,但是当你要用的时候,course_to_live_project_field,medium_review_needed,yes,[已脱敏_仅保留高层词族:adult_intimacy_risk; 原文细节未复制; review_gate=professional_review_required],low,course_knowledge_explain
SRC06157,71,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/live_project_bridge_fields.csv,LPB_00000070,L0001,00:01:52.600,哎你知道,course_to_live_project_field,medium_review_needed,yes,[已脱敏_仅保留高层词族:adult_intimacy_risk; 原文细节未复制; review_gate=professional_review_required],low,course_knowledge_explain
SRC06157,72,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/live_project_bridge_fields.csv,LPB_00000071,L0001,00:01:53.560,我可以这样,course_to_live_project_field,medium_review_needed,yes,[已脱敏_仅保留高层词族:adult_intimacy_risk; 原文细节未复制; review_gate=professional_review_required],low,course_knowledge_explain
SRC06157,73,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/live_project_bridge_fields.csv,LPB_00000072,L0001,00:01:54.320,这样这样这样,course_to_live_project_field,medium_review_needed,yes,[已脱敏_仅保留高层词族:adult_intimacy_risk; 原文细节未复制; review_gate=professional_review_required],low,course_knowledge_explain
SRC06157,74,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/live_project_bridge_fields.csv,LPB_00000073,L0001,00:01:55.400,我们就可以变成不同的姿势,course_to_live_project_field,medium_review_needed,yes,[已脱敏_仅保留高层词族:adult_intimacy_risk; 原文细节未复制; review_gate=professional_review_required],low,course_knowledge_explain
SRC06157,75,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/live_project_bridge_fields.csv,LPB_00000074,L0001,00:01:57.360,当然你会发现,course_to_live_project_field,medium_review_needed,yes,[已脱敏_仅保留高层词族:adult_intimacy_risk; 原文细节未复制; review_gate=professional_review_required],low,course_knowledge_explain
SRC06157,76,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/live_project_bridge_fields.csv,LPB_00000075,L0001,00:01:58.560,[已脱敏_仅保留高层词族:adult_intimacy_risk; 原文细节未复制; review_gate=professional_review_required],course_to_live_project_field,medium_review_needed,yes,[已脱敏_仅保留高层词族:adult_intimacy_risk; 原文细节未复制; review_gate=professional_review_required],low,course_knowledge_explain
